,Position,Track Name,Artist,Streams,URL,Date,Region
1899653,115,The Scientist,Coldplay,1061,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-23,bo
1899779,117,The Scientist,Coldplay,1095,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-24,bo
1899921,123,The Scientist,Coldplay,1080,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-25,bo
1900063,126,The Scientist,Coldplay,1109,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-26,bo
1900231,142,The Scientist,Coldplay,1045,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-27,bo
1900599,129,The Scientist,Coldplay,1001,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-30,bo
1900712,113,The Scientist,Coldplay,1088,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-10-31,bo
1900863,132,The Scientist,Coldplay,1019,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-11-01,bo
1901590,125,The Scientist,Coldplay,1042,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-11-07,bo
1901721,127,The Scientist,Coldplay,1038,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-11-08,bo
1901853,127,The Scientist,Coldplay,1088,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-11-09,bo
1901982,122,The Scientist,Coldplay,1088,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-11-10,bo
1902339,118,The Scientist,Coldplay,1072,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-11-13,bo
1902472,125,The Scientist,Coldplay,1098,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-11-14,bo
1902598,118,The Scientist,Coldplay,1124,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-11-15,bo
1902727,112,The Scientist,Coldplay,1165,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-11-16,bo
1902864,120,The Scientist,Coldplay,1117,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-11-17,bo
1903224,117,The Scientist,Coldplay,1054,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-11-20,bo
1903488,121,The Scientist,Coldplay,1053,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-11-22,bo
1903605,112,The Scientist,Coldplay,1177,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-11-23,bo
1903766,138,The Scientist,Coldplay,1049,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-11-24,bo
1904118,116,The Scientist,Coldplay,1038,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-11-27,bo
1904239,114,The Scientist,Coldplay,1101,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-11-28,bo
1904381,126,The Scientist,Coldplay,1031,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-11-29,bo
1904512,122,The Scientist,Coldplay,1075,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-11-30,bo
1904662,134,The Scientist,Coldplay,1025,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-12-01,bo
1905021,125,The Scientist,Coldplay,1012,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-12-04,bo
1905147,122,The Scientist,Coldplay,1064,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-12-05,bo
1905287,130,The Scientist,Coldplay,1041,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-12-06,bo
1905432,137,The Scientist,Coldplay,1021,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-12-07,bo
1905581,143,The Scientist,Coldplay,1009,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-12-08,bo
1905925,126,The Scientist,Coldplay,1075,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-12-11,bo
1906072,130,The Scientist,Coldplay,1096,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-12-12,bo
1906223,133,The Scientist,Coldplay,1112,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-12-13,bo
1906889,123,The Scientist,Coldplay,1025,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-12-18,bo
1907019,126,The Scientist,Coldplay,1036,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-12-19,bo
1907163,130,The Scientist,Coldplay,1022,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-12-20,bo
1907299,132,The Scientist,Coldplay,1002,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2017-12-21,bo
1907746,107,Christmas Lights,Coldplay,1049,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL,2017-12-25,bo
1909625,66,Hymn For The Weekend - Seeb Remix,Coldplay,5973,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-01,pl
1909640,81,Hymn For The Weekend,Coldplay,5500,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-01,pl
1909837,78,Hymn For The Weekend - Seeb Remix,Coldplay,6287,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-02,pl
1909850,91,Hymn For The Weekend,Coldplay,5775,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-02,pl
1910040,81,Hymn For The Weekend - Seeb Remix,Coldplay,6282,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-03,pl
1910058,99,Hymn For The Weekend,Coldplay,5545,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-03,pl
1910230,71,Hymn For The Weekend - Seeb Remix,Coldplay,6569,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-04,pl
1910255,96,Hymn For The Weekend,Coldplay,5497,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-04,pl
1910430,71,Hymn For The Weekend - Seeb Remix,Coldplay,6639,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-05,pl
1910450,91,Hymn For The Weekend,Coldplay,5859,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-05,pl
1910650,91,Hymn For The Weekend - Seeb Remix,Coldplay,6378,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-06,pl
1910664,105,Hymn For The Weekend,Coldplay,5774,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-06,pl
1910838,79,Hymn For The Weekend - Seeb Remix,Coldplay,7287,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-07,pl
1910871,112,Hymn For The Weekend,Coldplay,5765,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-07,pl
1911042,83,Hymn For The Weekend - Seeb Remix,Coldplay,6176,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-08,pl
1911071,112,Hymn For The Weekend,Coldplay,5122,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-08,pl
1911252,93,Hymn For The Weekend - Seeb Remix,Coldplay,5759,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-09,pl
1911265,106,Hymn For The Weekend,Coldplay,5160,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-09,pl
1911457,98,Hymn For The Weekend - Seeb Remix,Coldplay,5612,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-10,pl
1911465,106,Hymn For The Weekend,Coldplay,5293,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-10,pl
1911650,91,Hymn For The Weekend - Seeb Remix,Coldplay,5918,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,2017-01-11,pl
1911664,105,Hymn For The Weekend,Coldplay,5286,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-11,pl
1911848,89,Hymn For The Weekend,Coldplay,6369,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-12,pl
